VX,VY, tiempo
1.659420000000000062e-01,4.305889999999999995e-01,2.575273000000000138e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.575373000000000047e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.575474000000000160e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.575574000000000069e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.575673999999999978e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.575773999999999887e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.575873999999999796e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.575974999999999909e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.576074999999999818e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.576175000000000182e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.576275000000000091e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.576375000000000000e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.576474999999999909e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.576574999999999818e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.576675999999999931e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.576775999999999840e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.576876000000000204e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.576976000000000113e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.577076000000000022e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.577177000000000135e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.577277000000000044e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.577376999999999953e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.577476999999999862e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.577577000000000226e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.577677000000000135e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.577777999999999793e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.577878000000000156e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.577978000000000065e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.578077999999999975e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.578177999999999884e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.578278999999999996e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.578378000000000156e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.578478999999999814e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.578579000000000178e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.578679000000000087e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.578778999999999996e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.578878999999999905e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.578980000000000018e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.579079999999999927e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.579179999999999836e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.579280000000000200e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.579380000000000109e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.579480000000000018e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.579581000000000131e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.579681000000000040e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.579780999999999949e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.579880999999999858e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.579981000000000222e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.580081000000000131e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.580181999999999789e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.580282000000000153e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.580382000000000062e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.580481999999999971e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.580581999999999880e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.580681999999999789e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.580782999999999902e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.580882999999999811e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.580983000000000175e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.581083000000000084e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.581182999999999993e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.581284000000000106e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.581384000000000015e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.581483999999999924e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.581583999999999833e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.581684000000000196e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.581784999999999854e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.581885000000000218e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.581985000000000127e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.582085000000000036e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.582184999999999945e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.582284999999999854e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.582385999999999967e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.582485999999999876e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.582585999999999785e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.582686000000000149e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.582786000000000058e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.582885999999999967e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.582987000000000080e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.583086999999999989e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.583186999999999898e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.583286999999999807e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.583389000000000124e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.583487000000000080e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.583586999999999989e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.583686999999999898e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.583788000000000011e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.583887999999999920e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.583987999999999829e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.584088000000000193e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.584188000000000102e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.584289000000000215e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.584389000000000124e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.584489000000000033e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.584588999999999942e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.584688999999999851e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.584789000000000215e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.584889999999999873e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.584989999999999782e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.585090000000000146e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.585190000000000055e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.585289999999999964e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.585389999999999873e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.585489999999999782e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.585590000000000146e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.585690999999999804e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.585791000000000167e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.585891000000000076e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.585990999999999985e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.586090999999999894e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.586190999999999804e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.586291999999999916e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.586391999999999825e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.586492000000000189e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.586592000000000098e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.586692000000000007e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.586793000000000120e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.586893000000000029e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.586992999999999938e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.587092999999999847e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.587193000000000211e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.587293000000000120e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.587393999999999778e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.587494000000000142e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.587594000000000051e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.587693999999999960e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.587793999999999869e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.587896000000000186e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.587994999999999891e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.588094999999999800e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.588195000000000164e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.588295000000000073e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.588394999999999982e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.588494999999999891e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.588596000000000004e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.588695999999999913e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.588795999999999822e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.588896000000000186e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.588996000000000095e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.589097000000000207e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.589197000000000116e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.589297000000000025e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.589396999999999935e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.589496999999999844e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.589597000000000207e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.589697999999999865e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.589797999999999774e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.589898000000000138e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.589998000000000047e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.590097999999999956e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.590197999999999865e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.590297999999999774e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.590398000000000138e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.590498999999999796e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.590599000000000160e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.590699000000000069e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.590798999999999978e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.590898999999999887e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.591000000000000000e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.591099999999999909e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.591199999999999818e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.591300000000000182e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.591400000000000091e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.591501000000000204e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.591601000000000113e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.591701000000000022e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.591800999999999931e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.591900999999999840e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.592001000000000204e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.592101000000000113e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.592202000000000226e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.592302000000000135e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.592402000000000044e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.592501999999999953e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.592601999999999862e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.592702000000000226e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.592802000000000135e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.592934000000000196e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.593003000000000156e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.593103000000000065e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.593202999999999975e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.593302999999999884e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.593402999999999793e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.593503000000000156e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.593603000000000065e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.593702999999999975e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.593804000000000087e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.593903999999999996e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.594003999999999905e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.594103999999999814e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.594204000000000178e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.594304000000000087e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.594405000000000200e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.594505000000000109e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.594605000000000018e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.594704999999999927e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.594804999999999836e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.594905999999999949e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.595005999999999858e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.595106000000000222e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.595206000000000131e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.595306000000000040e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.595405999999999949e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.595507000000000062e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.595606999999999971e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.595706999999999880e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.595806999999999789e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.595907000000000153e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.596007000000000062e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.596106999999999971e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.596208000000000084e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.596307999999999993e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.596407999999999902e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.596507999999999811e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.596608000000000175e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.596708999999999833e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.596809000000000196e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.596909000000000106e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.597009000000000015e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.597108999999999924e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.597208999999999833e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.597309999999999945e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.597409999999999854e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.597510000000000218e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.597610000000000127e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.597710000000000036e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.597809999999999945e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.597911999999999807e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.598010999999999967e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.598110999999999876e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.598210999999999785e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.598311000000000149e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.598411000000000058e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.598510999999999967e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.598612000000000080e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.598711999999999989e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.598811999999999898e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.598911999999999807e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.599012000000000171e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.599112999999999829e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.599213000000000193e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.599313000000000102e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.599413000000000011e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.599512999999999920e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.599612999999999829e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.599713999999999942e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.599813999999999851e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.599914000000000215e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.600014000000000124e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.600114000000000033e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.600215000000000146e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.600315000000000055e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.600414999999999964e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.600514999999999873e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.600614999999999782e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.600715000000000146e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.600815999999999804e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.600916000000000167e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.601016000000000076e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.601115999999999985e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.601215999999999894e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.601317000000000007e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.601416999999999916e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.601516999999999825e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.601617000000000189e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.601717000000000098e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.601817000000000007e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.601918000000000120e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.602018000000000029e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.602117999999999938e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.602217999999999847e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.602318000000000211e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.602418999999999869e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.602518999999999778e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.602619000000000142e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.602719000000000051e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.602818999999999960e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.602920000000000073e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.603019999999999982e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.603119999999999891e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.603219999999999800e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.603320000000000164e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.603420000000000073e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.603521000000000186e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.603621000000000095e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.603721000000000004e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.603820999999999913e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.603920999999999822e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.604021999999999935e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.604121999999999844e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.604222000000000207e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.604322000000000116e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.604422000000000025e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.604521999999999935e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.604623000000000047e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.604722999999999956e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.604822999999999865e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.604922999999999774e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.605023000000000138e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.605123999999999796e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.605224000000000160e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.605324000000000069e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.605423999999999978e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.605523999999999887e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.605625000000000000e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.605724999999999909e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.605824999999999818e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.605925000000000182e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.606025000000000091e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.606125000000000000e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.606226000000000113e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.606326000000000022e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.606425999999999931e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.606525999999999840e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.606626000000000204e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.606726000000000113e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.606826000000000022e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.606927000000000135e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.607027000000000044e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.607126999999999953e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.607226999999999862e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.607327000000000226e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.607427000000000135e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.607527999999999793e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.607628000000000156e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.607728000000000065e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.607827999999999975e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.607927999999999884e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.608028999999999996e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.608128999999999905e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.608228999999999814e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.608329000000000178e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.608429000000000087e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.608528999999999996e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.608630000000000109e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.608730000000000018e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.608829999999999927e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.608929999999999836e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.609030000000000200e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.609130999999999858e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.609231000000000222e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.609331000000000131e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.609431000000000040e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.609530999999999949e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.609632000000000062e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.609731999999999971e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.609831999999999880e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.609931999999999789e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.610032000000000153e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.610132000000000062e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.610233000000000175e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.610333000000000084e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.610432999999999993e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.610532999999999902e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.610632999999999811e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.610733999999999924e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.610833999999999833e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.610934000000000196e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.611034000000000106e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.611134000000000015e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.611233999999999924e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.611335000000000036e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.611434999999999945e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.611534999999999854e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.611635000000000218e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.611735000000000127e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.611835000000000036e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.611936000000000149e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.612036000000000058e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.612135999999999967e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.612235999999999876e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.612335999999999785e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.612436999999999898e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.612536999999999807e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.612637000000000171e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.612737000000000080e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.612836999999999989e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.612936999999999898e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.613038000000000011e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.613137999999999920e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.613237999999999829e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.613338000000000193e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.613438000000000102e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.613538000000000011e+03
1.659420000000000062e-01,4.305889999999999995e-01,2.613639000000000124e+03
1.659420000000000062e-01,4.305869999999999975e-01,2.613739000000000033e+03
1.659410000000000052e-01,4.305849999999999955e-01,2.613838999999999942e+03
1.659400000000000042e-01,4.305829999999999935e-01,2.613938999999999851e+03
1.659400000000000042e-01,4.305829999999999935e-01,2.614039000000000215e+03
