X,Y
-1.878396144125664193e+02,-7.716179597314104299e+00
-1.877128859863296952e+02,-7.710674027171441125e+00
-1.875861575666713179e+02,-7.705168457300430873e+00
-1.874594291535921684e+02,-7.699662887701027358e+00
-1.873327007470936110e+02,-7.694157318373198606e+00
-1.872059723471764130e+02,-7.688651749316892214e+00
-1.870792439538420524e+02,-7.683146180532085090e+00
-1.869525155670916945e+02,-7.677640612018736377e+00
-1.868257871869265614e+02,-7.672135043776816765e+00
-1.866990588133482731e+02,-7.666629475806304050e+00
-1.865723304463579666e+02,-7.661123908107159153e+00
-1.864456020859573755e+02,-7.655618340679366973e+00
-1.863188737321480062e+02,-7.650112773522904419e+00
-1.861921453849313934e+02,-7.644607206637749286e+00
-1.860654170443094984e+02,-7.639101640023894468e+00
-1.859386887102837136e+02,-7.633596073681313321e+00
-1.858119603828560571e+02,-7.628090507610000515e+00
-1.856852320620284331e+02,-7.622584941809948056e+00
-1.855585037478025754e+02,-7.617079376281140846e+00
-1.854317754401808145e+02,-7.611573811023588654e+00
-1.853050471391648557e+02,-7.606068246037272829e+00
-1.851783188447570296e+02,-7.600562681322204028e+00
-1.850515905569595247e+02,-7.595057116878384917e+00
-1.849248622757743874e+02,-7.589551552705811943e+00
-1.847981340012042324e+02,-7.584045988804505534e+00
-1.846714057332511345e+02,-7.578540425174463024e+00
-1.845446774719176801e+02,-7.573034861815703955e+00
-1.844179492172063988e+02,-7.567529298728242537e+00
-1.842912209691196210e+02,-7.562023735912089428e+00
-1.841644927276602743e+02,-7.556518173367275715e+00
-1.840377644928307461e+02,-7.551012611093811167e+00
-1.839110362646339354e+02,-7.545507049091728646e+00
-1.837843080430726843e+02,-7.540001487361053023e+00
-1.836575798281496361e+02,-7.534495925901806501e+00
-1.835308516198679740e+02,-7.528990364714033490e+00
-1.834041234182304834e+02,-7.523484803797755305e+00
-1.832773952232403190e+02,-7.517979243153016355e+00
-1.831506670349005503e+02,-7.512473682779853057e+00
-1.830239388532142755e+02,-7.506968122678302713e+00
-1.828972106781849334e+02,-7.501462562848418614e+00
-1.827704825098155936e+02,-7.495957003290234510e+00
-1.826437543481096668e+02,-7.490451444003808135e+00
-1.825170261930707056e+02,-7.484945884989189224e+00
-1.823902980447019218e+02,-7.479440326246422188e+00
-1.822635699030071521e+02,-7.473934767775575416e+00
-1.821368417679898357e+02,-7.468429209576697758e+00
-1.820101136396535821e+02,-7.462923651649854051e+00
-1.818833855180022852e+02,-7.457418093995107355e+00
-1.817566574030394690e+02,-7.451912536612517179e+00
-1.816299292947692834e+02,-7.446406979502159018e+00
-1.815032011931954798e+02,-7.440901422664098597e+00
-1.813764730983220090e+02,-7.435395866098408746e+00
-1.812497450101529921e+02,-7.429890309805166737e+00
-1.811230169286923228e+02,-7.424384753784443625e+00
-1.809962888539444634e+02,-7.418879198036327338e+00
-1.808695607859134213e+02,-7.413373642560896926e+00
-1.807428327246034598e+02,-7.407868087358233211e+00
-1.806161046700190695e+02,-7.402362532428428565e+00
-1.804893766221644569e+02,-7.396856977771565589e+00
-1.803626485810442546e+02,-7.391351423387744646e+00
-1.802359205466628964e+02,-7.385845869277055442e+00
-1.801091925190249867e+02,-7.380340315439592125e+00
-1.799824644981352435e+02,-7.374834761875460387e+00
-1.798557364839981858e+02,-7.369329208584752600e+00
-1.797290084766188158e+02,-7.363823655567580673e+00
-1.796022804760018232e+02,-7.358318102824046747e+00
-1.794755524821521249e+02,-7.352812550354261845e+00
-1.793488244950747514e+02,-7.347306998158336100e+00
-1.792220965147745346e+02,-7.341801446236377870e+00
-1.790953685412567893e+02,-7.336295894588512390e+00
-1.789686405745265461e+02,-7.330790343214851568e+00
-1.788419126145889493e+02,-7.325284792115517973e+00
-1.787151846614493707e+02,-7.319779241290635063e+00
-1.785884567151129545e+02,-7.314273690740323630e+00
-1.784617287755853852e+02,-7.308768140464720453e+00
-1.783350008428718638e+02,-7.303262590463949877e+00
-1.782082729169779896e+02,-7.297757040738145129e+00
-1.780815449979093614e+02,-7.292251491287444765e+00
-1.779548170856714933e+02,-7.286745942111977570e+00
-1.778280891802702399e+02,-7.281240393211895423e+00
-1.777013612817112573e+02,-7.275734844587331551e+00
-1.775746333900003435e+02,-7.270229296238434280e+00
-1.774479055051435807e+02,-7.264723748165355488e+00
-1.773211776271465396e+02,-7.259218200368232843e+00
-1.771944497560155867e+02,-7.253712652847229769e+00
-1.770677218917565767e+02,-7.248207105602494593e+00
-1.769409940343756489e+02,-7.242701558634184522e+00
-1.768142661838792264e+02,-7.237196011942464757e+00
-1.766875383402731359e+02,-7.231690465527485401e+00
-1.765608105035641131e+02,-7.226184919389423200e+00
-1.764340826737582972e+02,-7.220679373528437139e+00
-1.763073548508621116e+02,-7.215173827944695084e+00
